ID,Group,Phase,Response,Time,Angle,Base Angle,Angle Diff
AdMe,Group Long,B,01, 364068, 234,49,185
AdMe,Group Long,B,01, 364335, 225,49,176
AdMe,Group Long,B,01, 365218, 227,49,178
AdMe,Group Long,B,01, 365536, 230,49,181
AdMe,Group Long,B,01, 366402, 227,49,178
AdMe,Group Long,B,01, 366702, 227,49,178
AdMe,Group Long,B,01, 367652, 225,49,176
AdMe,Group Long,B,01, 367969, 230,49,181
AdMe,Group Long,B,01, 368918, 229,49,180
AdMe,Group Long,B,01, 369202, 229,49,180
AdMe,Group Long,B,01, 370152, 230,49,181
AdMe,Group Long,B,01, 370435, 225,49,176
AdMe,Group Long,B,01, 371369, 235,49,186
AdMe,Group Long,B,01, 371652, 228,49,179
AdMe,Group Long,B,01, 372585, 234,49,185
AdMe,Group Long,B,01, 372902, 224,49,175
AdMe,Group Long,B,01, 373785, 231,49,182
AdMe,Group Long,B,01, 374085, 227,49,178
AdMe,Group Long,B,01, 375036, 228,49,179
AdMe,Group Long,B,01, 375319, 227,49,178
AdMe,Group Long,B,01, 376285, 229,49,180
AdMe,Group Long,B,01, 376619, 232,49,183
AdMe,Group Long,B,01, 377418, 231,49,182
AdMe,Group Long,B,01, 377719, 225,49,176
AdMe,Group Long,B,01, 378635, 230,49,181
AdMe,Group Long,B,01, 378935, 224,49,175
AdMe,Group Long,B,01, 379969, 227,49,178
AdMe,Group Long,B,01, 380287, 235,49,186
AdMe,Group Long,B,01, 381936, 229,49,180
AdMe,Group Long,B,01, 382219, 223,49,174
AdMe,Group Long,B,01, 383169, 226,49,177
AdMe,Group Long,B,01, 383486, 229,49,180
AdMe,Group Long,B,01, 384386, 230,49,181
AdMe,Group Long,B,01, 384653, 228,49,179
AdMe,Group Long,B,01, 385586, 234,49,185
AdMe,Group Long,B,01, 385870, 232,49,183
AdMe,Group Long,B,01, 386770, 236,49,187
AdMe,Group Long,B,01, 387036, 230,49,181
AdMe,Group Long,B,01, 387936, 225,49,176
AdMe,Group Long,B,01, 388236, 229,49,180
AdMe,Group Long,B,01, 389453, 237,49,188
AdMe,Group Long,B,01, 390253, 222,49,173
AdMe,Group Long,B,01, 391420, 229,49,180
AdMe,Group Long,B,01, 391703, 224,49,175
AdMe,Group Long,B,01, 392603, 229,49,180
AdMe,Group Long,B,01, 392920, 233,49,184
AdMe,Group Long,B,01, 393837, 230,49,181
AdMe,Group Long,B,01, 394120, 223,49,174
AdMe,Group Long,B,01, 395020, 230,49,181
AdMe,Group Long,B,01, 395287, 228,49,179
AdMe,Group Long,B,01, 396170, 221,49,172
AdMe,Group Long,B,01, 396470, 225,49,176
AdMe,Group Long,B,01, 397337, 232,49,183
AdMe,Group Long,B,01, 397620, 223,49,174
AdMe,Group Long,B,01, 398520, 225,49,176
AdMe,Group Long,B,01, 398787, 225,49,176
AdMe,Group Long,B,01, 399604, 228,49,179
AdMe,Group Long,B,01, 399887, 224,49,175
AdMe,Group Long,B,01, 400787, 229,49,180
AdMe,Group Long,B,01, 401070, 226,49,177
AdMe,Group Long,B,01, 401937, 225,49,176
AdMe,Group Long,B,01, 402237, 237,49,188
AdMe,Group Long,B,01, 403104, 224,49,175
AdMe,Group Long,B,01, 403404, 230,49,181
AdMe,Group Long,B,01, 404337, 224,49,175
AdMe,Group Long,B,01, 404621, 229,49,180
AdMe,Group Long,B,01, 405554, 223,49,174
AdMe,Group Long,B,01, 405838, 232,49,183
AdMe,Group Long,B,01, 406754, 217,49,168
AdMe,Group Long,B,01, 407021, 236,49,187
AdMe,Group Long,B,01, 407937, 225,49,176
AdMe,Group Long,B,01, 408204, 227,49,178
AdMe,Group Long,B,01, 409137, 232,49,183
AdMe,Group Long,B,01, 409387, 228,49,179
AdMe,Group Long,B,01, 410404, 223,49,174
AdMe,Group Long,B,01, 410673, 235,49,186
AdMe,Group Long,B,01, 411554, 230,49,181
AdMe,Group Long,B,01, 411821, 233,49,184
AdMe,Group Long,B,01, 412721, 225,49,176
AdMe,Group Long,B,01, 413005, 227,49,178
AdMe,Group Long,B,01, 413954, 230,49,181
AdMe,Group Long,B,01, 414221, 228,49,179
AdMe,Group Long,B,01, 415204, 223,49,174
AdMe,Group Long,B,01, 415471, 234,49,185
AdMe,Group Long,B,01, 416438, 229,49,180
AdMe,Group Long,B,01, 416705, 236,49,187
AdMe,Group Long,B,01, 417755, 227,49,178
AdMe,Group Long,B,01, 418038, 231,49,182
AdMe,Group Long,B,01, 419071, 227,49,178
AdMe,Group Long,B,01, 419355, 227,49,178
AdMe,Group Long,B,01, 420305, 226,49,177
AdMe,Group Long,B,01, 422138, 226,49,177
AdMe,Group Long,B,01, 423355, 230,49,181
AdMe,Group Long,B,01, 423622, 223,49,174
AdMe,Group Long,B,01, 424555, 231,49,182
AdMe,Group Long,B,01, 424855, 226,49,177
AdMe,Group Long,B,01, 425803, 228,49,179
AdMe,Group Long,B,01, 426088, 228,49,179
AdMe,Group Long,B,01, 427021, 232,49,183
AdMe,Group Long,B,01, 427304, 227,49,178
AdMe,Group Long,B,01, 428272, 228,49,179
AdMe,Group Long,B,01, 428571, 237,49,188
AdMe,Group Long,B,01, 429522, 232,49,183
AdMe,Group Long,B,01, 429822, 236,49,187
AdMe,Group Long,B,01, 430722, 232,49,183
AdMe,Group Long,B,01, 431022, 231,49,182
AdMe,Group Long,B,01, 431955, 226,49,177
AdMe,Group Long,B,01, 432239, 219,49,170
AdMe,Group Long,B,01, 433156, 230,49,181
AdMe,Group Long,B,01, 433456, 227,49,178
AdMe,Group Long,B,01, 434489, 227,49,178
AdMe,Group Long,B,01, 434772, 229,49,180
AdMe,Group Long,B,01, 435772, 224,49,175
AdMe,Group Long,B,01, 436039, 230,49,181
AdMe,Group Long,B,01, 436939, 225,49,176
AdMe,Group Long,B,01, 437206, 229,49,180
AdMe,Group Long,B,01, 438139, 230,49,181
AdMe,Group Long,B,01, 438391, 224,49,175
AdMe,Group Long,B,01, 439289, 227,49,178
AdMe,Group Long,B,01, 439541, 230,49,181
AdMe,Group Long,B,01, 440489, 231,49,182
AdMe,Group Long,B,01, 440756, 228,49,179
AdMe,Group Long,B,01, 441755, 233,49,184
AdMe,Group Long,B,01, 442039, 238,49,189
AdMe,Group Long,B,01, 443039, 224,49,175
AdMe,Group Long,B,01, 443306, 243,49,194
AdMe,Group Long,B,01, 444289, 225,49,176
AdMe,Group Long,B,01, 444556, 229,49,180
AdMe,Group Long,B,01, 445523, 224,49,175
AdMe,Group Long,B,01, 445806, 231,49,182
AdMe,Group Long,B,01, 446740, 229,49,180
AdMe,Group Long,B,01, 448073, 228,49,179
AdMe,Group Long,B,01, 449271, 223,49,174
AdMe,Group Long,B,01, 449556, 229,49,180
AdMe,Group Long,B,01, 450540, 229,49,180
AdMe,Group Long,B,01, 450824, 233,49,184
AdMe,Group Long,B,01, 451740, 227,49,178
AdMe,Group Long,B,01, 452040, 238,49,189
AdMe,Group Long,B,01, 452957, 232,49,183
AdMe,Group Long,B,01, 453240, 234,49,185
AdMe,Group Long,B,01, 454207, 229,49,180
AdMe,Group Long,B,01, 454473, 232,49,183
AdMe,Group Long,B,01, 455407, 235,49,186
AdMe,Group Long,B,01, 456523, 233,49,184
AdMe,Group Long,B,01, 457624, 234,49,185
AdMe,Group Long,B,01, 457990, 234,49,185
AdMe,Group Long,B,01, 459124, 241,49,192
AdMe,Group Long,B,01, 459540, 233,49,184
AdMe,Group Long,B,01, 460507, 233,49,184
AdMe,Group Long,B,01, 461457, 234,49,185
AdMe,Group Long,B,01, 462557, 234,49,185
AdMe,Group Long,B,01, 462890, 230,49,181
AdMe,Group Long,B,01, 463924, 235,49,186
AdMe,Group Long,B,01, 464307, 231,49,182
AdMe,Group Long,B,01, 465307, 226,49,177
AdMe,Group Long,B,01, 465557, 229,49,180
AdMe,Group Long,B,01, 466556, 235,49,186
AdMe,Group Long,B,01, 466807, 227,49,178
AdMe,Group Long,B,01, 467874, 230,49,181
AdMe,Group Long,B,01, 468207, 233,49,184
AdMe,Group Long,B,01, 469357, 225,49,176
AdMe,Group Long,B,01, 469641, 228,49,179
AdMe,Group Long,B,01, 470674, 223,49,174
AdMe,Group Long,B,01, 470991, 229,49,180
AdMe,Group Long,B,01, 472074, 234,49,185
AdMe,Group Long,B,01, 472376, 231,49,182
AdMe,Group Long,B,01, 473424, 227,49,178
AdMe,Group Long,B,01, 473724, 238,49,189
AdMe,Group Long,B,01, 474707, 232,49,183
AdMe,Group Long,B,01, 474974, 236,49,187
AdMe,Group Long,B,01, 475974, 234,49,185
AdMe,Group Long,B,01, 476241, 232,49,183
AdMe,Group Long,B,01, 477274, 236,49,187
AdMe,Group Long,B,01, 477575, 237,49,188
AdMe,Group Long,B,01, 478608, 224,49,175
AdMe,Group Long,B,01, 478891, 235,49,186
AdMe,Group Long,B,01, 479908, 232,49,183
AdMe,Group Long,B,01, 480191, 236,49,187
AdMe,Group Long,B,01, 481241, 228,49,179
AdMe,Group Long,B,01, 481510, 234,49,185
AdMe,Group Long,B,01, 482558, 227,49,178
AdMe,Group Long,B,01, 482842, 237,49,188
AdMe,Group Long,B,01, 483842, 233,49,184
AdMe,Group Long,B,01, 484108, 231,49,182
AdMe,Group Long,B,01, 485108, 235,49,186
AdMe,Group Long,B,01, 485375, 232,49,183
AdMe,Group Long,B,01, 486392, 228,49,179
AdMe,Group Long,B,01, 486675, 236,49,187
AdMe,Group Long,B,01, 487674, 230,49,181
AdMe,Group Long,B,01, 487958, 238,49,189
AdMe,Group Long,B,01, 488892, 231,49,182
AdMe,Group Long,B,01, 489159, 230,49,181
AdMe,Group Long,B,01, 490075, 235,49,186
AdMe,Group Long,B,01, 490342, 237,49,188
AdMe,Group Long,B,01, 491242, 236,49,187
AdMe,Group Long,B,01, 491509, 236,49,187
AdMe,Group Long,B,01, 492409, 232,49,183
AdMe,Group Long,B,01, 492677, 239,49,190
AdMe,Group Long,B,01, 493576, 225,49,176
AdMe,Group Long,B,01, 494942, 231,49,182
AdMe,Group Long,B,01, 496059, 226,49,177
AdMe,Group Long,B,01, 496342, 225,49,176
AdMe,Group Long,B,01, 497309, 231,49,182
AdMe,Group Long,B,01, 497592, 234,49,185
AdMe,Group Long,B,01, 498543, 230,49,181
AdMe,Group Long,B,01, 498826, 233,49,184
AdMe,Group Long,B,01, 499859, 228,49,179
AdMe,Group Long,B,01, 500159, 234,49,185
AdMe,Group Long,B,01, 501259, 234,49,185
AdMe,Group Long,B,01, 501593, 237,49,188
AdMe,Group Long,B,01, 502642, 232,49,183
AdMe,Group Long,B,01, 502959, 231,49,182
AdMe,Group Long,B,01, 503876, 227,49,178
AdMe,Group Long,B,01, 504159, 227,49,178
AdMe,Group Long,B,01, 505143, 231,49,182
AdMe,Group Long,B,01, 505444, 228,49,179
AdMe,Group Long,B,01, 506393, 225,49,176
AdMe,Group Long,B,01, 506676, 230,49,181
AdMe,Group Long,B,01, 507610, 233,49,184
AdMe,Group Long,B,01, 507893, 228,49,179
AdMe,Group Long,B,01, 509076, 227,49,178
AdMe,Group Long,B,01, 509377, 229,49,180
AdMe,Group Long,B,01, 510393, 225,49,176
AdMe,Group Long,B,01, 510726, 240,49,191
AdMe,Group Long,B,01, 511860, 233,49,184
AdMe,Group Long,B,01, 512160, 233,49,184
AdMe,Group Long,B,01, 513077, 233,49,184
AdMe,Group Long,B,01, 513360, 234,49,185
AdMe,Group Long,B,02, 514375, 52,49,3
AdMe,Group Long,B,02, 514676, 49,49,0
AdMe,Group Long,B,01, 515725, 226,49,177
AdMe,Group Long,B,01, 516144, 228,49,179
AdMe,Group Long,B,01, 517076, 236,49,187
AdMe,Group Long,B,01, 517360, 231,49,182
AdMe,Group Long,B,01, 518343, 229,49,180
AdMe,Group Long,B,01, 518643, 235,49,186
AdMe,Group Long,B,01, 519510, 229,49,180
AdMe,Group Long,B,01, 519794, 233,49,184
AdMe,Group Long,B,01, 520677, 233,49,184
AdMe,Group Long,B,01, 520977, 241,49,192
AdMe,Group Long,B,01, 521844, 228,49,179
AdMe,Group Long,B,01, 522127, 231,49,182
AdMe,Group Long,B,01, 523044, 237,49,188
AdMe,Group Long,B,01, 523327, 234,49,185
AdMe,Group Long,B,01, 524227, 238,49,189
AdMe,Group Long,B,01, 524527, 236,49,187
AdMe,Group Long,B,01, 525327, 234,49,185
AdMe,Group Long,B,01, 525610, 232,49,183
AdMe,Group Long,B,01, 526477, 233,49,184
AdMe,Group Long,B,01, 526761, 242,49,193
AdMe,Group Long,B,01, 527627, 236,49,187
AdMe,Group Long,B,01, 527911, 234,49,185
AdMe,Group Long,B,01, 528761, 239,49,190
AdMe,Group Long,B,01, 529078, 240,49,191
AdMe,Group Long,B,01, 529944, 238,49,189
AdMe,Group Long,B,01, 530228, 231,49,182
AdMe,Group Long,B,01, 531128, 237,49,188
AdMe,Group Long,B,01, 531394, 231,49,182
AdMe,Group Long,B,01, 532278, 233,49,184
AdMe,Group Long,B,01, 532579, 234,49,185
AdMe,Group Long,B,01, 533461, 236,49,187
AdMe,Group Long,B,01, 533778, 237,49,188
AdMe,Group Long,B,01, 534628, 239,49,190
AdMe,Group Long,B,01, 534894, 238,49,189
AdMe,Group Long,B,01, 535811, 231,49,182
AdMe,Group Long,B,01, 536078, 229,49,180
AdMe,Group Long,B,01, 536911, 233,49,184
AdMe,Group Long,B,01, 537211, 234,49,185
AdMe,Group Long,B,01, 538095, 239,49,190
AdMe,Group Long,B,01, 538378, 228,49,179
AdMe,Group Long,B,01, 539261, 232,49,183
AdMe,Group Long,B,01, 539561, 228,49,179
AdMe,Group Long,B,01, 540445, 235,49,186
AdMe,Group Long,B,01, 540745, 237,49,188
AdMe,Group Long,B,01, 541545, 238,49,189
AdMe,Group Long,B,01, 541812, 234,49,185
AdMe,Group Long,B,01, 542712, 227,49,178
AdMe,Group Long,B,01, 543012, 240,49,191
AdMe,Group Long,B,01, 543778, 238,49,189
AdMe,Group Long,B,01, 544028, 235,49,186
AdMe,Group Long,B,01, 544812, 236,49,187
AdMe,Group Long,B,01, 545112, 243,49,194
AdMe,Group Long,B,01, 545912, 237,49,188
AdMe,Group Long,B,01, 546895, 239,49,190
AdMe,Group Long,B,01, 547979, 225,49,176
AdMe,Group Long,B,01, 548262, 238,49,189
AdMe,Group Long,B,01, 550211, 224,49,175
AdMe,Group Long,B,01, 550511, 225,49,176
AdMe,Group Long,B,01, 551395, 234,49,185
AdMe,Group Long,B,01, 551678, 236,49,187
AdMe,Group Long,B,01, 552545, 231,49,182
AdMe,Group Long,B,01, 552812, 231,49,182
AdMe,Group Long,B,01, 553645, 236,49,187
AdMe,Group Long,B,01, 553946, 229,49,180
AdMe,Group Long,B,01, 554778, 229,49,180
AdMe,Group Long,B,01, 555046, 233,49,184
AdMe,Group Long,B,01, 555795, 239,49,190
AdMe,Group Long,B,01, 556079, 226,49,177
AdMe,Group Long,B,01, 556928, 229,49,180
AdMe,Group Long,B,01, 557229, 229,49,180
AdMe,Group Long,B,01, 557995, 242,49,193
AdMe,Group Long,B,01, 558312, 226,49,177
AdMe,Group Long,B,01, 559110, 238,49,189
AdMe,Group Long,B,01, 559429, 227,49,178
AdMe,Group Long,B,01, 560279, 237,49,188
AdMe,Group Long,B,01, 560596, 230,49,181
AdMe,Group Long,B,01, 561379, 234,49,185
AdMe,Group Long,B,01, 561663, 227,49,178
AdMe,Group Long,B,01, 562463, 236,49,187
AdMe,Group Long,B,01, 562746, 223,49,174
AdMe,Group Long,C,02, 563596, 232,49,183
AdMe,Group Long,C,02, 563880, 229,49,180
AdMe,Group Long,C,02, 565246, 228,49,179
AdMe,Group Long,C,02, 565564, 227,49,178
AdMe,Group Long,C,02, 566930, 316,49,267
AdMe,Group Long,C,02, 567263, 322,49,273
AdMe,Group Long,C,02, 568280, 131,49,82
AdMe,Group Long,C,02, 568763, 157,49,108
AdMe,Group Long,C,1, 569563, 47,49,-2
AdMe,Group Long,C,1, 569880, 44,49,-5
AdMe,Group Long,C,02, 570480, 225,49,176
AdMe,Group Long,C,02, 570831, 225,49,176
AdMe,Group Long,C,02, 571580, 218,49,169
AdMe,Group Long,C,02, 571880, 219,49,170
AdMe,Group Long,C,02, 572597, 269,49,220
AdMe,Group Long,C,02, 573313, 255,49,206
AdMe,Group Long,C,02, 574080, 26,49,-23
AdMe,Group Long,C,02, 574380, 21,49,-28
AdMe,Group Long,C,1, 574997, 56,49,7
AdMe,Group Long,C,1, 575280, 58,49,9
AdMe,Group Long,C,1, 575532, 63,49,14
AdMe,Group Long,C,02, 576130, 83,49,34
AdMe,Group Long,C,02, 576464, 106,49,57
AdMe,Group Long,C,02, 577130, 136,49,87
AdMe,Group Long,C,02, 577914, 197,49,148
AdMe,Group Long,C,02, 578214, 224,49,175
AdMe,Group Long,C,02, 578464, 224,49,175
AdMe,Group Long,C,02, 579214, 2,49,-47
AdMe,Group Long,C,02, 579480, 16,49,-33
AdMe,Group Long,C,02, 579714, 18,49,-31
AdMe,Group Long,C,1, 580364, 62,49,13
AdMe,Group Long,C,1, 580682, 57,49,8
AdMe,Group Long,C,1, 580947, 55,49,6
AdMe,Group Long,C,1, 581214, 50,49,1
AdMe,Group Long,C,02, 581914, 115,49,66
AdMe,Group Long,C,02, 582281, 137,49,88
AdMe,Group Long,C,02, 582647, 155,49,106
AdMe,Group Long,C,02, 583064, 159,49,110
AdMe,Group Long,C,02, 583447, 158,49,109
AdMe,Group Long,C,02, 583897, 212,49,163
AdMe,Group Long,C,02, 584247, 218,49,169
AdMe,Group Long,C,02, 584514, 218,49,169
AdMe,Group Long,C,02, 584781, 215,49,166
AdMe,Group Long,C,02, 585031, 220,49,171
AdMe,Group Long,C,02, 585647, 304,49,255
AdMe,Group Long,C,02, 585964, 296,49,247
AdMe,Group Long,C,02, 586247, 300,49,251
AdMe,Group Long,C,02, 586547, 302,49,253
AdMe,Group Long,C,02, 586866, 308,49,259
AdMe,Group Long,C,02, 588098, 16,49,-33
AdMe,Group Long,C,02, 588498, 11,49,-38
AdMe,Group Long,C,02, 588864, 8,49,-41
AdMe,Group Long,C,02, 589181, 10,49,-39
AdMe,Group Long,C,02, 589531, 8,49,-41
AdMe,Group Long,C,1, 590848, 60,49,11
AdMe,Group Long,C,1, 591214, 62,49,13
AdMe,Group Long,C,02, 591881, 97,49,48
AdMe,Group Long,C,02, 592281, 119,49,70
AdMe,Group Long,C,02, 592848, 151,49,102
AdMe,Group Long,C,02, 593198, 166,49,117
AdMe,Group Long,C,02, 593815, 201,49,152
AdMe,Group Long,C,02, 594548, 235,49,186
AdMe,Group Long,C,02, 595131, 304,49,255
AdMe,Group Long,C,02, 595598, 6,49,-43
AdMe,Group Long,C,02, 596298, 20,49,-29
AdMe,Group Long,C,02, 596798, 82,49,33
AdMe,Group Long,C,02, 597315, 150,49,101
AdMe,Group Long,C,02, 597815, 204,49,155
AdMe,Group Long,C,1, 598531, 48,49,-1
AdMe,Group Long,C,02, 598965, 134,49,85
AdMe,Group Long,C,02, 599398, 219,49,170
AdMe,Group Long,C,02, 599765, 308,49,259
AdMe,Group Long,C,1, 600482, 40,49,-9
AdMe,Group Long,C,02, 601248, 314,49,265
AdMe,Group Long,C,02, 601898, 224,49,175
AdMe,Group Long,C,02, 602465, 152,49,103
AdMe,Group Long,C,02, 602998, 222,49,173
AdMe,Group Long,C,02, 603333, 224,49,175
AdMe,Group Long,C,02, 604765, 251,49,202
AdMe,Group Long,C,02, 605832, 293,49,244
AdMe,Group Long,C,02, 606215, 268,49,219
AdMe,Group Long,C,02, 607032, 262,49,213
AdMe,Group Long,C,02, 607332, 265,49,216
AdMe,Group Long,C,02, 608082, 22,49,-27
AdMe,Group Long,C,1, 608382, 27,49,-22
AdMe,Group Long,C,02, 609132, 14,49,-35
AdMe,Group Long,C,02, 609449, 22,49,-27
AdMe,Group Long,C,02, 609949, 13,49,-36
AdMe,Group Long,C,02, 610265, 359,49,310
AdMe,Group Long,C,02, 610765, 355,49,306
AdMe,Group Long,C,02, 611050, 358,49,309
AdMe,Group Long,C,02, 611466, 281,49,232
AdMe,Group Long,C,02, 611732, 269,49,220
AdMe,Group Long,C,02, 611999, 235,49,186
AdMe,Group Long,C,02, 612265, 220,49,171
AdMe,Group Long,C,02, 612532, 193,49,144
AdMe,Group Long,C,02, 612832, 174,49,125
AdMe,Group Long,C,02, 613146, 154,49,105
AdMe,Group Long,C,02, 613466, 144,49,95
AdMe,Group Long,C,02, 614100, 188,49,139
AdMe,Group Long,C,02, 614366, 181,49,132
AdMe,Group Long,C,02, 614699, 167,49,118
AdMe,Group Long,C,02, 615016, 157,49,108
AdMe,Group Long,C,02, 615349, 144,49,95
AdMe,Group Long,C,02, 615649, 137,49,88
AdMe,Group Long,C,02, 615983, 90,49,41
AdMe,Group Long,C,1, 616284, 56,49,7
AdMe,Group Long,C,1, 616583, 42,49,-7
AdMe,Group Long,C,1, 616867, 36,49,-13
AdMe,Group Long,C,1, 617167, 27,49,-22
AdMe,Group Long,C,02, 617467, 9,49,-40
AdMe,Group Long,C,02, 617733, 359,49,310
AdMe,Group Long,C,02, 618017, 339,49,290
AdMe,Group Long,C,02, 618316, 319,49,270
AdMe,Group Long,C,02, 618584, 316,49,267
AdMe,Group Long,C,02, 620349, 231,49,182
AdMe,Group Long,C,02, 620916, 235,49,186
AdMe,Group Long,C,1, 621699, 37,49,-12
AdMe,Group Long,C,1, 622266, 29,49,-20
AdMe,Group Long,C,1, 622766, 30,49,-19
AdMe,Group Long,C,1, 623300, 29,49,-20
AdMe,Group Long,C,1, 624033, 61,49,12
AdMe,Group Long,C,1, 624916, 63,49,14
AdMe,Group Long,C,1, 625766, 63,49,14
AdMe,Group Long,C,1, 626150, 56,49,7
AdMe,Group Long,C,1, 626450, 51,49,2
AdMe,Group Long,C,1, 626733, 50,49,1
AdMe,Group Long,C,02, 627550, 223,49,174
AdMe,Group Long,C,02, 627916, 261,49,212
AdMe,Group Long,C,02, 628800, 255,49,206
AdMe,Group Long,C,02, 629300, 116,49,67
AdMe,Group Long,C,02, 629733, 158,49,109
AdMe,Group Long,C,02, 630100, 145,49,96
AdMe,Group Long,C,02, 630433, 145,49,96
AdMe,Group Long,C,02, 631117, 143,49,94
AdMe,Group Long,C,02, 631483, 153,49,104
AdMe,Group Long,C,02, 631883, 148,49,99
AdMe,Group Long,C,02, 632283, 137,49,88
AdMe,Group Long,C,02, 632650, 141,49,92
AdMe,Group Long,C,1, 633633, 41,49,-8
AdMe,Group Long,C,1, 633900, 44,49,-5
AdMe,Group Long,C,1, 634150, 40,49,-9
AdMe,Group Long,C,1, 634400, 38,49,-11
AdMe,Group Long,C,1, 634633, 38,49,-11
AdMe,Group Long,C,1, 634884, 38,49,-11
AdMe,Group Long,C,1, 635134, 40,49,-9
AdMe,Group Long,C,02, 636200, 315,49,266
AdMe,Group Long,C,02, 636467, 303,49,254
AdMe,Group Long,C,02, 637017, 305,49,256
AdMe,Group Long,C,02, 637317, 306,49,257
AdMe,Group Long,C,02, 637618, 321,49,272
AdMe,Group Long,C,02, 637934, 324,49,275
AdMe,Group Long,C,02, 638250, 315,49,266
AdMe,Group Long,C,02, 638534, 319,49,270
AdMe,Group Long,C,02, 638934, 274,49,225
AdMe,Group Long,C,02, 639284, 268,49,219
AdMe,Group Long,C,02, 639550, 271,49,222
AdMe,Group Long,C,02, 639800, 271,49,222
AdMe,Group Long,C,02, 640050, 270,49,221
AdMe,Group Long,C,02, 640800, 277,49,228
AdMe,Group Long,C,02, 641067, 272,49,223
AdMe,Group Long,C,02, 641351, 269,49,220
AdMe,Group Long,C,02, 641851, 171,49,122
AdMe,Group Long,C,02, 642234, 179,49,130
AdMe,Group Long,C,02, 642601, 170,49,121
AdMe,Group Long,C,02, 642984, 178,49,129
AdMe,Group Long,C,02, 644301, 225,49,176
AdMe,Group Long,C,02, 644931, 230,49,181
AdMe,Group Long,C,02, 645267, 215,49,166
AdMe,Group Long,C,02, 645567, 211,49,162
AdMe,Group Long,C,02, 646601, 328,49,279
AdMe,Group Long,C,02, 646901, 322,49,273
AdMe,Group Long,C,02, 647201, 320,49,271
AdMe,Group Long,C,1, 648251, 35,49,-14
AdMe,Group Long,C,1, 648551, 29,49,-20
AdMe,Group Long,C,1, 648851, 37,49,-12
AdMe,Group Long,C,02, 649968, 156,49,107
AdMe,Group Long,C,02, 650334, 145,49,96
AdMe,Group Long,C,02, 650701, 145,49,96
AdMe,Group Long,C,02, 651068, 149,49,100
AdMe,Group Long,C,02, 651468, 141,49,92
AdMe,Group Long,C,02, 651918, 152,49,103
AdMe,Group Long,C,02, 652318, 132,49,83
AdMe,Group Long,C,02, 653018, 148,49,99
AdMe,Group Long,C,02, 653401, 153,49,104
AdMe,Group Long,C,1, 653785, 46,49,-3
AdMe,Group Long,C,1, 654086, 36,49,-13
AdMe,Group Long,C,1, 654335, 32,49,-17
AdMe,Group Long,C,1, 654586, 33,49,-16
AdMe,Group Long,C,1, 654836, 35,49,-14
AdMe,Group Long,C,02, 655151, 215,49,166
AdMe,Group Long,C,02, 655435, 216,49,167
AdMe,Group Long,C,02, 655670, 217,49,168
AdMe,Group Long,C,02, 655919, 222,49,173
AdMe,Group Long,C,02, 656152, 222,49,173
AdMe,Group Long,C,02, 656468, 302,49,253
AdMe,Group Long,C,02, 656735, 316,49,267
AdMe,Group Long,C,02, 656985, 317,49,268
AdMe,Group Long,C,02, 657251, 318,49,269
AdMe,Group Long,C,02, 657501, 315,49,266
AdMe,Group Long,C,02, 657851, 130,49,81
AdMe,Group Long,C,02, 658218, 156,49,107
AdMe,Group Long,C,02, 658568, 160,49,111
AdMe,Group Long,C,02, 658918, 161,49,112
AdMe,Group Long,C,02, 659252, 163,49,114
AdMe,Group Long,C,02, 659652, 87,49,38
AdMe,Group Long,C,02, 659968, 80,49,31
AdMe,Group Long,C,1, 660285, 70,49,21
AdMe,Group Long,C,02, 660569, 77,49,28
AdMe,Group Long,C,1, 662535, 35,49,-14
AdMe,Group Long,C,1, 662802, 36,49,-13
AdMe,Group Long,C,02, 663085, 26,49,-23
AdMe,Group Long,C,1, 663320, 33,49,-16
AdMe,Group Long,C,1, 663570, 43,49,-6
AdMe,Group Long,C,1, 663836, 38,49,-11
AdMe,Group Long,C,02, 665552, 5,49,-44
AdMe,Group Long,C,02, 665985, 16,49,-33
AdMe,Group Long,C,02, 666452, 252,49,203
AdMe,Group Long,C,02, 666885, 240,49,191
AdMe,Group Long,C,02, 667569, 212,49,163
AdMe,Group Long,C,02, 667902, 202,49,153
AdMe,Group Long,C,02, 668469, 357,49,308
AdMe,Group Long,C,02, 668803, 7,49,-42
AdMe,Group Long,C,02, 669119, 8,49,-41
AdMe,Group Long,C,02, 669452, 9,49,-40
AdMe,Group Long,C,02, 669803, 9,49,-40
AdMe,Group Long,C,1, 670436, 49,49,0
AdMe,Group Long,C,1, 670769, 39,49,-10
AdMe,Group Long,C,1, 671052, 36,49,-13
AdMe,Group Long,C,1, 671336, 35,49,-14
AdMe,Group Long,C,1, 671619, 41,49,-8
AdMe,Group Long,C,02, 672219, 82,49,33
AdMe,Group Long,C,02, 672602, 81,49,32
AdMe,Group Long,C,02, 672952, 75,49,26
AdMe,Group Long,C,02, 673352, 86,49,37
AdMe,Group Long,C,02, 673953, 101,49,52
AdMe,Group Long,C,02, 674552, 149,49,100
AdMe,Group Long,C,1, 675536, 42,49,-7
AdMe,Group Long,C,1, 675936, 30,49,-19
AdMe,Group Long,C,1, 676303, 35,49,-14
AdMe,Group Long,C,1, 676636, 34,49,-15
AdMe,Group Long,C,1, 676969, 32,49,-17
AdMe,Group Long,C,1, 677303, 38,49,-11
AdMe,Group Long,C,1, 677603, 41,49,-8
AdMe,Group Long,C,1, 677919, 35,49,-14
